N,P,K,temperature,humidity,ph,label,soil_texture
192,63,116,33.940905152400234,83.94710773877645,7.021915615459947,sugarcane,Clay Loam
195,59,120,33.65941229376715,70.7831613974376,6.973095976989716,sugarcane,Loam
199,57,121,34.453698637987245,73.84519526875243,7.0474188764694965,sugarcane,Loam
196,63,124,22.39788828168616,77.35074705860256,7.433572183388213,sugarcane,Loam
196,65,124,26.77141568150158,81.07517784037438,7.183038613565624,sugarcane,Clay Loam
196,59,125,27.91574093657869,81.4104161285763,6.772904532669614,sugarcane,Loam
198,57,118,28.787203545661534,74.43346051147844,6.994310419001984,sugarcane,Loam
198,65,117,34.4690985081227,70.66245460633542,6.720956590600011,sugarcane,Loam
195,64,123,25.48709791952996,83.42267383785206,6.773230354150053,sugarcane,Loam
193,57,125,24.29002542682637,72.22210794311366,6.575050968299719,sugarcane,Loam
191,62,119,28.71142423170418,73.72812295015228,6.134785565219364,sugarcane,Loam
193,63,125,30.991133559806485,74.76661064418074,7.291481383993505,sugarcane,Clay Loam
192,64,120,30.92717669040732,78.00987735937224,7.445899382091325,sugarcane,Loam
198,61,120,23.1635348418663,76.9499213717362,6.379207333355188,sugarcane,Loam
191,57,118,30.42829071450153,70.19631672172162,6.995452789724888,sugarcane,Loam
191,64,124,27.95223741898108,73.99678328698191,6.18768168732603,sugarcane,Loam
198,61,122,21.563997351858347,76.68156738176414,6.454765707598371,sugarcane,Loam
196,65,119,34.75814317034449,71.94771447336187,7.486091891216887,sugarcane,Loam
192,65,115,32.051786937037775,81.9194288726119,6.176627582307804,sugarcane,Loam
196,62,117,26.700347327734058,70.69007407514889,6.611084490492364,sugarcane,Loam
195,56,123,29.651427015385487,82.32243238436864,6.414414068261557,sugarcane,Clay Loam
198,58,119,31.388243809704186,75.53511644455408,7.458894247862471,sugarcane,Silty Loam
195,63,123,26.217860223373247,82.59721357619063,6.869964259844569,sugarcane,Clay Loam
199,60,119,30.004398750544752,74.50146253722562,6.174616436909919,sugarcane,Loam
192,63,115,21.64052279740902,80.75507690194138,7.353734131783174,sugarcane,Clay Loam
195,65,115,20.310187991163296,72.95713821346223,6.542243409271594,sugarcane,Clay Loam
190,64,119,30.86429322993452,80.09159638476959,6.080505997891733,sugarcane,Loam
200,65,120,29.675713254822305,72.52033489553862,6.323584953741251,sugarcane,Loam
191,56,122,29.255558568049423,71.16432054645355,7.496610273095988,sugarcane,Clay Loam
200,59,119,29.93119952049581,72.92342631943842,7.47729841047216,sugarcane,Clay Loam
200,58,119,27.25382536313634,73.66590276604785,6.99416720597611,sugarcane,Clay Loam
191,65,124,23.59668462811968,79.13540859095437,6.622272022619296,sugarcane,Loam
196,57,118,30.771917404892456,80.56390872208715,6.388398197243679,sugarcane,Clay Loam
192,64,122,27.02176732153961,80.54250742684683,7.336104923347843,sugarcane,Loam
197,57,124,20.332915727931127,72.54239468875525,7.148776679730846,sugarcane,Clay Loam
197,56,119,29.06994583991836,78.79694539787106,6.665362314550586,sugarcane,Loam
190,61,115,30.569660668549364,73.96334290970083,6.964413580690129,sugarcane,Clay Loam
190,65,122,33.94979137423087,70.00907348736972,6.947508700918108,sugarcane,Clay Loam
190,59,116,25.76014743439962,82.85849994196393,6.629180503336201,sugarcane,Clay Loam
198,55,123,24.60146362915411,71.44007865187078,7.440315759701163,sugarcane,Loam
190,58,124,22.01894505058113,76.25539698231941,7.464625614278434,sugarcane,Clay Loam
191,60,121,24.42174807662713,74.37406904680282,6.431971253497722,sugarcane,Loam
194,55,121,24.43139240236701,77.25405112543737,7.368828261192941,sugarcane,Loam
196,63,117,34.9540514728206,75.06979397845498,7.070969176145248,sugarcane,Loam
195,60,119,22.610932254020767,78.19407881100221,6.544636742863043,sugarcane,Loam
193,58,124,23.90541500337876,82.71994298767092,7.376494334642705,sugarcane,Loam
191,58,119,33.23893485041904,80.39029355287103,6.195707477853412,sugarcane,Loam
198,56,125,28.92003187099001,70.92542181218806,6.822322912163483,sugarcane,Loam
200,59,118,33.789830031708185,74.07271183997989,7.090258707131568,sugarcane,Loam
198,63,118,27.92072058025848,83.38073087227441,6.143350158366259,sugarcane,Loam
196,60,123,33.41243152963477,82.10503476805624,6.705161751983503,sugarcane,Loam
191,58,119,24.145461370134868,80.86632749453422,6.839867610676749,sugarcane,Loam
194,58,117,27.196904191586896,80.05720654080274,6.1509111552104905,sugarcane,Loam
193,64,124,24.16041182573848,74.82202060084164,6.870003251171152,sugarcane,Loam
198,57,118,30.47661697933216,83.31606782787881,6.974433970522296,sugarcane,Clay Loam
194,65,116,28.59608392286541,81.7056039742635,6.220036252607865,sugarcane,Loam
120,37,56,27.132254429932043,81.19171158159295,5.05572304100279,tea,Stony / Rocky Loam
113,40,61,20.66733761093388,74.67817766414511,4.548182217410795,tea,Sandy Loam
120,42,58,18.281436535695647,70.68383860458977,4.877975159229324,tea,Stony / Rocky Loam
113,43,57,22.83835178829473,69.91563483690305,5.097375640019697,tea,Stony / Rocky Loam
112,35,61,20.68131096340713,68.33535879321347,5.261439143511281,tea,Loam
120,43,55,25.533725772068003,83.80004951884514,4.759750643292282,tea,Loam
110,42,61,19.15965033001892,75.84114267309624,4.895703553141713,tea,Loam
113,45,58,28.89453822809063,80.83704785529912,4.58352215675559,tea,Stony / Rocky Loam
112,37,60,24.31101236511363,67.47156371681325,5.119040015963586,tea,Stony / Rocky Loam
113,44,64,24.59764375485378,77.00967782330677,4.831515325483366,tea,Loam
114,38,55,19.53646178443493,84.65311768501172,4.908996071394433,tea,Sandy Loam
116,42,63,23.402591750259383,77.64708601897155,4.571175673169125,tea,Loam
110,41,58,21.617377964893286,69.59619918060216,5.332074152133535,tea,Loam
119,35,64,24.299065545306377,83.4193226779818,4.620367555217062,tea,Stony / Rocky Loam
111,39,57,22.4343897850182,65.93379260960728,5.431305298397704,tea,Loam
119,42,55,24.080009770211404,79.0291374631601,4.866059725533456,tea,Loam
119,40,60,22.55545190894449,80.89903073069834,5.497295097227565,tea,Loam
114,41,56,18.95173096177973,77.3128887800121,4.685456060555072,tea,Stony / Rocky Loam
119,38,57,23.770303653820328,71.3977847375871,4.8745981004136265,tea,Loam
116,44,64,19.65481184530693,75.1862580290795,5.114642855837272,tea,Loam
117,36,63,22.830370227061543,80.67282369794202,5.233771988159753,tea,Loam
113,37,58,23.353947997938786,71.30914224843951,4.835836209285635,tea,Loam
114,37,58,25.14172168429124,74.80787918663577,4.544522878681863,tea,Loam
115,42,58,26.84030278301538,81.5524153911991,5.498264646166232,tea,Loam
117,36,62,21.27878368317896,77.4318390747229,5.34504703736966,tea,Loam
113,36,59,21.84475624835705,78.65159104148012,4.696619239123318,tea,Sandy Loam
118,45,64,24.1028693786769,79.01063385598425,5.354728384155595,tea,Loam
115,36,59,25.042490709157786,80.80318596370213,4.971288612249041,tea,Sandy Loam
114,38,62,22.20977350784119,67.97589456044282,4.629336829996177,tea,Sandy Loam
119,38,60,20.935441357303244,73.52767036628018,5.068406366112554,tea,Loam
120,43,60,24.9037777475118,74.89180002289862,4.971838971561556,tea,Loam
112,44,64,20.68443400395653,82.06597018179465,5.33766164049147,tea,Loam
117,39,57,21.68162160065232,68.68141967677448,5.178418624961352,tea,Stony / Rocky Loam
119,37,63,21.72574709076623,83.50640890320001,5.3855025129714615,tea,Loam
116,35,57,24.874534752625983,79.39929592617075,5.272836148340889,tea,Loam
116,45,64,27.74237604056624,78.86155903607504,4.537557592025553,tea,Loam
117,38,64,26.77451437960253,67.25084177761036,5.203301212899613,tea,Sandy Loam
110,43,61,25.1404733644468,70.51292365533125,4.629516226300797,tea,Sandy Loam
117,40,59,24.52223224636043,65.41435363134319,5.281441653611227,tea,Loam
111,37,64,18.78559917661381,83.39190830913476,5.494490167858375,tea,Loam
112,36,55,24.22529356491953,83.86447543277646,4.710345962952552,tea,Loam
116,43,55,23.07099606749004,78.03317158864378,4.502873177331895,tea,Loam
111,35,60,21.16868703072167,77.83454065812165,5.461882224903756,tea,Loam
113,38,57,28.230817532477698,68.41548944204042,4.640747337203679,tea,Loam
117,45,61,22.80043892008037,65.30748028388673,5.347150585981429,tea,Sandy Loam
111,40,60,28.138485711989063,77.16343755525055,5.257654721408511,tea,Loam
115,40,62,29.02526658778168,69.15882502903193,5.064402654459387,tea,Loam
113,44,60,27.051597852590746,81.61967132078935,5.021830691813928,tea,Loam
120,37,56,27.12801668895128,77.78964971956631,5.447745624132934,tea,Loam
113,40,55,21.42218755939161,73.3830025351563,4.553640125378919,tea,Sandy Loam
119,43,59,27.01528504864212,83.61109766336145,5.289358643182831,tea,Loam
118,35,62,19.0109413270527,84.77924123548841,5.484315326669812,tea,Loam
115,37,59,25.36085389747973,76.80102449345479,5.302302360256628,tea,Sandy Loam
115,45,64,28.82025087515138,81.06137967841725,4.531690475047332,tea,Loam
115,42,62,22.17458420747457,77.88054638754728,5.493657847959907,tea,Loam
119,42,60,25.45802815043276,75.80796594862878,5.027758157521944,tea,Loam
115,39,64,23.89917918513365,71.33617322394468,5.353998351346321,tea,Sandy Loam
118,41,58,19.73314355745205,65.74210418959522,5.427448775467236,tea,Loam
114,35,61,18.39864646402521,75.55961622104775,5.48242630081924,tea,Loam
117,40,57,26.660424017122967,70.3530161027261,4.907642448740603,tea,Loam
116,41,63,28.50863527483228,76.72934667292128,5.439018593056867,tea,Sandy Loam
112,36,56,28.26111676829908,75.99493243772139,5.333454557781324,tea,Loam
116,38,57,22.08382519477911,73.04355890065487,5.301939041085993,tea,Sandy Loam
120,40,65,25.03667343444037,78.88061330569408,4.821248561525577,tea,Sandy Loam
120,43,57,21.88353203294013,67.51765297798038,4.8364673292954485,tea,Loam
114,41,64,26.06254304800564,68.90204907236917,4.822108026324985,tea,Loam
120,43,59,26.31510551692767,68.11502227704372,5.112879454751717,tea,Sandy Loam
110,37,58,29.48209483983256,82.95520926135448,5.154822567980935,tea,Loam
118,40,60,24.510833738638663,68.29503997758576,4.772911456713676,tea,Loam
113,36,63,20.01742293155537,81.46550569809335,5.4306826585916825,tea,Loam
110,45,61,21.62161934229492,84.16136796860482,4.582578145631667,tea,Loam
115,35,63,28.582337961932165,78.61536619084664,5.308812721033839,tea,Loam
120,45,56,21.880942512462624,70.91749737188805,5.088320097202836,tea,Loam
113,37,62,24.41719871928674,83.3310311409027,5.288881501526043,tea,Stony / Rocky Loam
118,38,55,18.20213044989457,77.45117182779468,5.199923918156928,tea,Loam
112,35,55,27.05192079022164,70.64821466027239,4.955693816761542,tea,Loam
118,39,65,23.108205852964023,78.9602483397,5.294200224023904,tea,Sandy Loam
110,38,63,28.75381744061732,79.15593696744429,4.969856122024023,tea,Loam
115,40,62,21.585473710983965,82.19211701177096,5.359888336307565,tea,Loam
112,42,61,21.74754384070912,67.48511100997561,5.44267691888724,tea,Loam
111,41,58,21.603513980326007,71.89411235350762,5.198339069758236,tea,Sandy Loam
116,35,57,21.109652602092243,67.71483213697226,5.248289455414667,tea,Loam
112,40,64,19.07719049801892,66.45153983356231,4.500300193760808,tea,Sandy Loam
119,37,62,27.29144650088785,82.48795748239597,4.711559235691337,tea,Loam
114,42,56,19.80308157612202,82.85189247643251,4.942733656290354,tea,Sandy Loam
116,38,61,24.9006228344468,78.70450534963517,5.398652856805756,tea,Loam
118,45,58,20.666185002449893,76.71555708013534,4.979356892328699,tea,Sandy Loam
116,35,64,21.74207072087689,72.23711123940458,5.135990908263761,tea,Loam
119,42,64,18.234559598275823,78.20439472162137,5.408386609286453,tea,Sandy Loam
119,39,55,19.758979557086864,79.58731540618567,5.4557435399262815,tea,Loam
119,45,59,22.134364865313763,77.88300513244373,5.0588254381320725,tea,Loam
110,35,63,20.631347410374243,80.81385382132606,4.602315636242152,tea,Loam
114,44,57,24.37046337389249,84.10246147094824,5.292779483836565,tea,Sandy Loam
119,42,60,20.850616361068354,65.91593254567356,4.630421315078841,tea,Loam
118,38,56,24.655952968505595,69.9230257609514,4.759685172620729,tea,Sandy Loam
114,38,57,18.551396602103505,77.71947565457369,5.0012826671123625,tea,Loam
117,42,63,26.20641891689608,80.09347576135093,5.118902882517724,tea,Sandy Loam
115,44,60,27.677771405676904,73.53823608992329,5.20085794083837,tea,Loam
119,40,65,28.81526133258654,73.21242184325979,5.120558837150256,tea,Loam
115,45,59,29.973793856631936,82.51166702147478,5.388798192920832,tea,Loam
117,64,55,26.559994491660813,69.2620783589972,6.230686065735705,tomato,Sandy Loam
120,57,58,20.695449973149,63.31596295057744,6.387078029169645,tomato,Loam
114,58,65,25.36044359802105,66.11336010985708,6.073259047111317,tomato,Loam
120,62,57,23.422362574679507,63.8128461376164,6.096751337445799,tomato,Loam
110,59,64,27.56020221548649,68.43592932495103,6.100631043240353,tomato,Sandy Loam
113,59,60,25.14192618190084,63.39554585920441,6.356058290420029,tomato,Loam
113,60,65,24.34575386868779,60.08300519717713,6.517220629429535,tomato,Clay Loam
112,57,59,19.13918987235186,77.82314879253802,6.567397013140732,tomato,Sandy Loam
118,56,57,26.70931606322836,61.82428616434761,6.346430439205781,tomato,Loam
117,60,63,17.51587068368643,77.16540711576556,6.511191838017192,tomato,Sandy Loam
118,64,61,17.920406166133315,61.78547079953553,6.448250599976413,tomato,Loam
115,56,64,19.046829011362867,65.48865614774796,6.377713047752379,tomato,Clay Loam
113,63,56,17.210745281390192,60.39413075909711,6.415620666651177,tomato,Loam
113,55,59,25.889709592852668,68.79736763515007,6.320621912885271,tomato,Loam
111,60,58,23.59835321380724,60.549897178309394,6.259028859983455,tomato,Loam
116,55,56,27.25913280400291,79.51084461414868,6.021779144853248,tomato,Loam
114,63,61,20.412362527615432,64.65653664949599,6.450319898247885,tomato,Loam
120,58,57,27.56552587594694,69.88857384326275,6.471199342739384,tomato,Sandy Loam
113,61,60,19.006326700732163,74.2142215467695,6.462176132249992,tomato,Sandy Loam
112,64,63,28.755205545186698,66.01835535876992,6.72622737962899,tomato,Loam
111,58,65,23.629712213242225,63.783111377496645,6.627049054306503,tomato,Sandy Loam
113,56,56,25.43572770728793,74.3549355273239,6.7715086160928735,tomato,Loam
111,63,60,27.061793855608688,71.8101891758067,6.551667524942526,tomato,Loam
119,59,58,22.94635372185971,60.98313741035145,6.30928114353484,tomato,Loam
119,58,61,28.9636854113036,74.61868252796012,6.659563577477575,tomato,Sandy Loam
115,65,64,19.618215736685205,77.44337396475952,6.627900833331656,tomato,Loam
117,61,59,20.84635318456532,65.77298806766117,6.042754164085097,tomato,Loam
111,58,64,23.53622541940954,79.37114290597289,6.499874725646275,tomato,Loam
117,61,59,22.81889580050666,76.38275655347528,6.175453991261674,tomato,Loam
120,61,58,24.48819319329376,76.99936980941813,6.212924375430783,tomato,Loam
117,58,56,26.492515520206563,76.62634879231621,6.609964279198853,tomato,Loam
120,55,63,22.40645522723286,76.30920172045099,6.603652916629539,tomato,Loam
113,55,64,27.36326034166258,60.63953727308586,6.797629007342956,tomato,Sandy Loam
117,56,57,23.73631523784242,75.3825109937891,6.023858482385417,tomato,Loam
120,57,65,24.649390364583468,73.98463369185359,6.653603210472041,tomato,Loam
111,64,62,22.629846018477373,70.59909051859258,6.680881422447058,tomato,Sandy Loam
116,58,57,25.27882168190417,69.61942829397863,6.020882139899444,tomato,Loam
120,55,63,26.852632568043624,77.64313457774077,6.502279670113576,tomato,Sandy Loam
118,57,60,26.98746054907093,64.54000930559742,6.750639580332371,tomato,Loam
113,61,60,17.31387939153074,77.9088986931848,6.484501389255971,tomato,Loam
114,55,64,25.077975602589635,75.75514100448981,6.782689021363293,tomato,Sandy Loam
111,55,56,19.03397481376457,66.0728174295607,6.786097834718148,tomato,Sandy Loam
113,55,57,25.794953947748336,64.20102002279913,6.421958988311984,tomato,Loam
115,62,62,23.783343683240165,68.80603062053257,6.439036818438404,tomato,Loam
110,57,65,21.878475164430256,76.45723069079276,6.620563158973773,tomato,Loam
115,65,57,18.357339563515943,64.76895067489336,6.109284323894212,tomato,Loam
118,59,57,19.00026071761399,69.22953755351682,6.369399201418242,tomato,Sandy Loam
118,57,60,24.66193967633019,66.1123984774694,6.634121425384796,tomato,Sandy Loam
111,65,61,21.952783591781618,64.5638535914425,6.726846901900751,tomato,Loam
117,63,58,25.897073137782204,61.893544699840085,6.500043977011847,tomato,Loam
112,64,57,27.18101257153533,77.62367933196118,6.547681007552182,tomato,Loam
114,56,65,25.44456892016999,66.19162307306134,6.650300423469528,tomato,Loam
118,63,64,22.19244406129308,75.56309124161989,6.6202314302581104,tomato,Loam
116,64,55,20.25046826627424,63.67725676594238,6.795149833793325,tomato,Loam
119,57,60,19.375097111457,63.45638846402896,6.18680902055022,tomato,Loam
115,60,60,28.69879677510781,68.96163262239051,6.197269008777524,tomato,Loam
113,63,64,28.23601894547401,77.98702401721624,6.690801300987257,tomato,Loam
117,63,64,20.618570625917258,65.67850895440368,6.454476884624309,tomato,Loam
112,62,55,19.566378935172512,65.23952663168163,6.562627141796642,tomato,Loam
116,63,56,26.810169994641363,74.7354119575291,6.795401608857795,tomato,Sandy Loam
113,61,59,27.24399120752556,79.05511206992517,6.747670142272051,tomato,Loam
114,64,57,22.02846366237512,68.68645720574236,6.562571014625051,tomato,Loam
120,59,56,25.092068606081725,66.50800516186672,6.636786671187808,tomato,Loam
